Domaine,Temps_Lecture,Scrolls,Clics,Progression,Note_Quiz
Littérature,26.877905255309727,3,85,0.23876508714344258,15.534075263506876
Littérature,11.440937767283756,27,73,0.15150736315606672,8.552908064021787
Histoire,41.870951710834056,26,27,0.9371377030915383,19.550477961142512
Langues,46.87996475839383,40,69,0.4139894219336132,16.20768914767316
Langues,43.54805073122563,47,36,0.4576975353989994,17.28760746251156
Langues,29.54581240651555,41,10,0.9731600439657939,17.58823626736581
Littérature,53.05830002584452,45,11,0.9638471941324182,20.0
Histoire,27.825425519429842,2,25,0.1194356318516886,15.279563572658546
Sciences,36.91291249934844,38,42,0.06264840749407796,14.071047962105954
Langues,56.087826969770106,23,83,0.5831435643550372,18.429492039163826
Littérature,46.39476608621618,16,82,0.7373337553397817,19.014739583345516
Histoire,14.733416145453369,8,27,0.3739183888338041,12.80983414837014
Histoire,48.85693204052364,39,36,0.27444397351826033,18.33077701809146
Langues,55.08454917712872,37,21,0.6709317192187615,20.0
Histoire,51.26941416080759,24,89,0.1663578898504542,16.043992478468223
Histoire,33.83826427535905,1,42,0.5286899983840173,16.85402326161793
Littérature,51.257389564262894,24,68,0.9019849385342292,20.0
Sciences,13.78145454834085,4,32,0.5454190741253941,11.983842192675018
Histoire,22.711330591288444,8,31,0.5826783699277764,15.00891058141765
Sciences,53.34334480274302,21,58,0.7187210495242302,18.918919401280256
Histoire,12.069390560369039,23,70,0.4703729124215055,9.388445634137684
Histoire,29.90270095851085,39,23,0.4537612731415175,15.40005239430847
Histoire,53.02349428782166,31,94,0.10560814948916741,15.72792416140885
Langues,32.29273844162334,28,55,0.9001283379643703,15.746565355510374
Langues,14.231038437700118,44,57,0.004588019253403797,8.156751303198705
Langues,32.95562616133577,2,94,0.7300495367086102,14.087869597445277
Sciences,46.61079663436554,28,56,0.9832896356084672,18.54080137719056
Sciences,25.81959870920135,32,6,0.7246124188900392,16.14038640099904
Langues,55.326545928570226,7,56,0.9761674384576977,20.0
Sciences,57.03982005275031,40,46,0.06900507534060829,17.86595198975148
Littérature,18.38827904071955,6,45,0.5311461577993998,14.416435238588893
Sciences,14.669321908143692,19,77,0.8998585275331381,10.749335392730606
Littérature,24.96784016733619,9,49,0.28230362055333136,13.615126769966409
Langues,33.452132366461164,39,45,0.20690808726929888,14.142412677150672
Littérature,17.85070358977108,21,73,0.28655800895681816,11.610802524408083
Langues,22.07841565475779,26,79,0.5492246942259787,11.164328726781452
Langues,56.664937664105125,35,53,0.5463426059042236,19.795240221681173
Langues,45.74400107474795,16,19,0.32351236156215957,19.69435803652337
Sciences,39.8972997318166,1,94,0.10351955657920853,12.887942482458087
Histoire,45.39778586104256,19,39,0.6964809131827369,19.22478397520843
Histoire,10.136293450474911,33,27,0.9847397453922277,13.031373752291671
Littérature,17.276068347843974,4,83,0.48360838503151216,13.112671873318932
Histoire,44.58751121666045,20,11,0.17794077834786448,19.391051182262675
Langues,45.74842489585535,48,90,0.6468929459750675,14.955726481113219
Histoire,52.6486460849113,21,3,0.08827480099805374,20.0
Littérature,39.27751142381055,28,56,0.7319955699402135,18.35902593215228
Langues,37.862502198299694,45,95,0.3959653009030577,12.418703814019079
Sciences,29.8818869539125,49,99,0.7158731958673796,9.559125429786954
Langues,50.82780402152604,40,26,0.03688794626697911,18.784874946636837
Langues,52.60115260749413,15,7,0.4084525241326956,20.0
Littérature,32.579648153666085,37,35,0.3036170661730848,16.866099381678715
Sciences,28.77964308032801,38,68,0.912583804359334,12.041593726618718
Langues,12.52025461566669,32,13,0.672955753303843,13.272363177656205
Sciences,49.60382880193,8,17,0.40858957940856866,20.0
Langues,43.652852501655126,26,21,0.42397383532261834,18.964638681746695
Langues,31.96009853608882,3,34,0.6482507985723149,17.199754206094333
Littérature,35.23426867070209,28,76,0.2703432873230086,15.102405742795964
Langues,54.80261257484256,9,29,0.001732803847539155,20.0
Langues,53.883703842042166,30,90,0.067391128000992,16.12138595572092
Langues,18.954175920328346,11,20,0.35328303128719407,13.97256688240258
Histoire,52.450474634638866,2,93,0.10261331082677205,16.80949342949963
Sciences,35.4869471683622,12,43,0.047199734397564086,13.948430306017746
Littérature,15.305897451483988,1,55,0.45277800220252173,13.236415834619754
Littérature,25.5741859405882,40,31,0.8075020079963156,17.692100563380578
Littérature,44.34728699902589,28,53,0.5985925349250854,18.758589863931153
Langues,54.67169552012087,16,76,0.4708018070896781,18.581951748135932
Sciences,15.41748672314296,15,77,0.20126494322787347,7.824601084372337
Histoire,40.482659930378844,41,33,0.9259553948662483,18.28027098451772
Histoire,43.90644629289217,31,28,0.8280164824559796,19.425061357612663
Littérature,23.80885031388303,10,45,0.564625406552392,16.181875853208176
Sciences,47.83202980095744,1,48,0.15605703403494464,18.189960746901974
Histoire,15.1664156904426,43,47,0.9823095651157933,12.431464748191646
Littérature,21.983844402036937,12,82,0.31970499113868667,12.987225963191147
Histoire,10.024548190002172,21,79,0.1216210156112566,7.204905449048464
Histoire,35.13689584005694,39,68,0.9918195692688917,15.36423860983781
Sciences,23.171797759835428,32,57,0.6686466955592238,12.258530845675867
Littérature,13.903373624993673,16,66,0.034911883466948734,9.209423115007196
Histoire,54.04407267894313,1,79,0.1596667329254785,18.18131587283418
Langues,19.933249241778626,41,38,0.07357379826455546,10.976501187524176
Langues,38.365989428805875,35,68,0.6049741021580867,15.118279608417104
Histoire,23.573271513499712,49,27,0.7352914766266043,14.283821738986983
Sciences,39.8749787830575,24,38,0.8681175282433014,17.378655399887617
Sciences,42.71483168489444,8,81,0.5379413564089528,15.728741624356426
Histoire,46.27956459054884,43,25,0.7298258179846652,19.372000973624342
Sciences,24.786303934417518,38,72,0.055196717801593076,8.798354943889727
Sciences,12.362755919872805,25,75,0.7730879700492681,9.85536475355357
Langues,52.86358239733573,29,62,0.47263376496017295,18.51253381996119
Littérature,58.464689343450445,17,92,0.6045034015241908,20.0
Littérature,54.311235939074365,11,83,0.5354124311078068,19.59158082260321
Histoire,14.130502433179695,47,72,0.5587574985409166,9.068963088815932
Histoire,49.25680974112702,22,79,0.9163780327248087,18.0341724568664
Histoire,34.300173230284976,14,12,0.4072819599781702,17.886840200951802
Langues,41.60606684495391,29,98,0.854557776889669,14.901153771776363
Langues,40.58576253224172,39,41,0.09362485745495364,15.697849479616826
Sciences,36.751564504309016,37,76,0.2580114419494982,12.791319507200296
Langues,43.75389697594496,7,80,0.31313708680106456,15.92509204708337
Littérature,40.81607142623109,9,14,0.6820990377275741,20.0
Langues,38.84203918202421,39,15,0.6233990577197809,18.289602352485147
Histoire,17.141226656606044,40,3,0.5245675704715533,14.018165447689023
Littérature,53.2468724346359,37,16,0.53303100650603,20.0
Sciences,47.67477112782073,30,14,0.2995383957682902,18.84103270743298
Littérature,58.21845999659556,13,42,0.9276242809686026,20.0
Langues,49.58715017115688,16,11,0.1267295185577394,20.0
Langues,39.126063549044176,10,33,0.5533459572577236,18.241123687532124
Sciences,55.85837755447074,37,40,0.5042226714273104,18.526303283550597
Histoire,42.713135431549915,26,40,0.8910988661443774,18.82207284685498
Sciences,25.506484485803696,14,22,0.4290286324612562,15.390434411426813
Sciences,18.77517070377537,7,47,0.8038091920870796,13.430940627991594
Sciences,40.215388961182505,38,22,0.31118276569010805,16.56579212209721
Sciences,46.80870674691523,31,86,0.49178876728648313,15.212366554813674
Langues,51.20810674570907,20,54,0.3564471352339732,18.725914016592565
Histoire,24.264396972515,29,85,0.4521001987113634,10.84442879866944
Littérature,55.10000708131128,13,77,0.21070718104621777,20.0
Histoire,38.8985638116665,41,80,0.9219823273840054,15.128801252425687
Histoire,46.15465273322094,33,61,0.03179248200406726,15.867676533553658
Sciences,50.40664165565407,34,68,0.6156988285069446,17.01647686895661
Histoire,56.56409920603767,13,77,0.724177680178689,19.58958526397603
Sciences,24.4995173550393,38,6,0.8424508002138025,14.522850728435895
Littérature,29.623330931302124,17,43,0.9501572444902547,17.498624296764298
Sciences,54.99836527494179,19,39,0.3460117384999246,20.0
Littérature,51.7238069226834,30,25,0.9971190201599178,20.0
Histoire,29.95681220035693,24,32,0.3040029717688921,15.022369402704483
Sciences,33.36691329230949,21,84,0.7274545397418541,12.7200069552656
Langues,45.85738130367616,24,92,0.0003778357708384972,14.220989428640674
Littérature,13.062482305084302,2,17,0.09688532144086937,13.86354007509102
Histoire,28.365930778752837,44,76,0.8725298491910719,12.963832534988295
Littérature,20.31151000994827,25,25,0.922888914354946,17.34205941018604
Sciences,35.93975918471024,30,84,0.8255655953870329,12.935798262894451
Langues,48.60512130779084,35,47,0.7359506317767602,18.872631841123084
Littérature,16.49624333076877,46,21,0.08213624150992815,14.119152789215608
Littérature,59.33672285803628,42,41,0.4662164423855457,20.0
Littérature,33.355585518949184,7,6,0.8483109642923718,20.0
Histoire,48.65083435054471,35,11,0.09513757792080402,19.51812757534575
Langues,27.620817348535944,12,23,0.025859696527265275,14.664487302285178
Langues,34.40683890793379,33,31,0.4483236856726541,16.127377126823493
Langues,58.24321208269569,4,40,0.9261536442322389,20.0
Littérature,44.513107852780735,18,43,0.47410347871307623,19.499070011943353
Littérature,11.28266100716717,9,82,0.8201927910066426,12.717806715890607
Littérature,21.59910666862431,45,4,0.30119719777992604,17.559998806337155
Littérature,22.96303784950409,27,49,0.4582572957460288,13.638627438571257
Sciences,57.94534623018813,11,38,0.687436982141715,20.0
Sciences,48.47843349871115,17,36,0.2717275385909236,17.492115728457403
Histoire,43.93153085664714,27,67,0.11244888758007643,15.435817691053984
Littérature,13.482536933169062,48,5,0.9515337737500258,16.077755910661363
Histoire,50.19072626936348,16,57,0.6031275805331437,19.054632741649307
Langues,19.08366307520044,3,21,0.9874085489811872,16.394376511260536
Littérature,17.439023727581745,27,50,0.5106469029081858,13.332093618081469
Sciences,53.4424951839964,23,62,0.6293443168993078,17.967566660084863
Littérature,10.251857197371741,13,21,0.8572352642381215,16.150353283991674
Langues,13.163994205161103,17,94,0.9522509347465433,10.14275486062834
Histoire,55.97029944552985,22,80,0.6532484561126847,18.77397997170914
Littérature,22.57777151623294,20,45,0.02739351309046556,13.803149914202208
Sciences,48.716913718198306,6,83,0.10075285729734873,15.827438721116655
Langues,42.858659371034285,20,45,0.9260467112141485,18.881570012844804
Langues,15.611618114512208,36,37,0.34475920273900496,11.182339403854701
Histoire,49.74644516727965,20,66,0.49015043122473434,17.99533087890953
Littérature,20.3695492790955,7,13,0.19253928608837845,15.868485699443081
Sciences,44.77132905190262,20,65,0.3155768088662213,15.500883461137
Littérature,29.042667128938973,31,10,0.7171315564076042,19.167128340867116
Sciences,37.2379929153374,44,15,0.45194061638049443,17.45250864241095
Histoire,57.31032298305674,29,63,0.6674928347439963,19.827239036754076
Langues,22.958994519006623,8,99,0.18190637847678448,9.685511316794656
Histoire,25.05497286645067,10,79,0.12451844835494341,11.100240584094742
Langues,24.626270835017447,30,48,0.723124962450753,13.965034005544618
Littérature,28.501136354941437,31,60,0.17776190825230465,12.390497950629351
Langues,38.831171864999874,18,9,0.2729027111401393,18.53897987710362
Sciences,50.012559634870414,8,54,0.9297349722071182,19.882261540625933
Histoire,54.65567590758023,1,6,0.4084377239945872,20.0
Langues,13.05944421070023,23,43,0.8338977392390291,12.519786572685465
Langues,42.504826752353836,30,34,0.10494845759469795,16.948892872328376
Littérature,39.62022982037479,36,6,0.0300020563079767,20.0
Littérature,40.04695295063574,30,36,0.5884643803755737,17.21792318388493
Littérature,49.66666559199288,13,8,0.5063665832842479,20.0
Sciences,56.89281325834001,25,37,0.7416832278225488,20.0
Littérature,47.412808111048214,37,60,0.5027790782138474,20.0
Langues,18.58123502234236,47,20,0.6090506983750631,13.314593826479175
Sciences,57.73255813889067,49,99,0.7645610427209979,15.238882750325251
Littérature,53.26030131846144,47,80,0.06994950778949371,19.167124043213782
Langues,24.98277131243553,10,30,0.32382742282424015,14.654952782561473
Sciences,16.112616706593563,31,49,0.4933025935469656,9.373373525823165
Langues,50.29953010146282,17,88,0.9308953366318465,17.939351769994552
Littérature,58.81759124437401,10,52,0.9058022507928566,20.0
Littérature,16.37435540060921,29,94,0.9486007083681021,12.57168781045607
Sciences,42.56796741554405,31,91,0.5848542186740947,13.516578756581612
Histoire,10.491844402315394,21,72,0.5174948520822193,9.177093919967609
Langues,11.774645379299578,33,87,0.9604743298187965,9.67233975346053
Langues,49.259110514018445,16,51,0.5396264333503057,19.066247582782584
Histoire,50.779179174938214,39,86,0.4423445868155269,16.14912365371537
Histoire,27.467308159262757,45,6,0.10261562805169222,14.565548580113006
Langues,32.3980185277525,13,30,0.609738335261766,17.020013868092924
Sciences,48.973860021021466,16,29,0.47747537705093757,19.385122172879477
Histoire,52.885232761765025,12,87,0.9991412705856534,18.875125438194186
Littérature,23.805036613472993,12,2,0.45355895645793665,18.865800555062577
Sciences,49.21439359314583,30,69,0.8698526540689787,16.594192959367636
Histoire,20.04390259729818,20,51,0.339626809450282,11.948502954235616
Littérature,32.3671123613067,40,87,0.7507421431196835,15.348167222630078
Littérature,45.944862590409045,27,69,0.23039546922742504,16.90127842068003
Langues,44.28992126724404,11,13,0.10643128486477049,19.382912327581614
Sciences,35.114452826799265,43,76,0.8935229127705198,12.587524811131626
Histoire,43.49367025954144,34,40,0.40150839311571573,17.412454177802093
Littérature,12.526644534492773,40,95,0.6996743288805225,10.424772340552407
Langues,24.41336282808384,29,24,0.008465039828212562,13.12342281624307
Histoire,20.81364838340192,1,15,0.12845103114973477,14.341204260831523
Littérature,14.089653785767855,14,30,0.8990039295875365,17.532623312466054
Langues,20.384456765938268,11,63,0.06524464700978272,10.753019277218735
Littérature,53.0015068897622,24,47,0.012655354732467927,20.0
Langues,54.81397036135563,36,92,0.8722315204453915,17.72517007576675
Langues,36.65531224773557,22,60,0.4526358875027514,15.3303994147845
Sciences,34.21975692617359,43,10,0.32094843011671825,15.477889772211284
Histoire,33.15838499528606,1,95,0.4993687160657603,13.442489358432784
Langues,57.95224938497538,9,72,0.782792988668325,20.0
Littérature,57.04093379323051,39,78,0.983286153049806,20.0
Histoire,20.824396084041943,32,31,0.22449185770050306,12.461162938331878
Histoire,14.749587464647597,28,18,0.8606941385612324,14.26118418009542
Histoire,12.71915853984876,33,68,0.6751423906762529,9.982131785203595
Sciences,27.883167609941804,30,79,0.19791340365012766,10.738127933273676
Langues,30.87714255094247,46,63,0.38715422187561344,12.73480961278728
Langues,22.383787204198,14,89,0.49735325925603524,10.941208400653627
Langues,56.011253627993995,24,17,0.765592582589672,20.0
Langues,51.857700214405995,26,32,0.6117530257766631,20.0
Littérature,47.22315370238682,6,1,0.41314095801579687,20.0
Langues,34.19481984148196,9,37,0.11388589825149531,15.724524630245265
Histoire,54.3247884194561,19,38,0.14873082130863957,19.961381569806186
